event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,r_name,r_id,r_kd,r_sig_str_landed,r_sig_str_atmpted,r_sig_str_acc,r_total_str_landed,r_total_str_atmpted,r_total_str_acc,r_td_landed,r_td_atmpted,r_td_acc,r_sub_att,r_ctrl,r_head_landed,r_head_atmpted,r_head_acc,r_body_landed,r_body_atmpted,r_body_acc,r_leg_landed,r_leg_atmpted,r_leg_acc,r_dist_landed,r_dist_atmpted,r_dist_acc,r_clinch_landed,r_clinch_atmpted,r_clinch_acc,r_ground_landed,r_ground_atmpted,r_ground_acc,r_landed_head_per,r_landed_body_per,r_landed_leg_per,r_landed_dist_per,r_landed_clinch_per,r_landed_ground_per,r_nick_name,r_wins,r_losses,r_draws,r_height,r_weight,r_reach,r_stance,r_dob,r_splm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_avg_acc,r_td_def,r_sub_avg,b_name,b_id,b_kd,b_sig_str_landed,b_sig_str_atmpted,b_sig_str_acc,b_total_str_landed,b_total_str_atmpted,b_total_str_acc,b_td_landed,b_td_atmpted,b_td_acc,b_sub_att,b_ctrl,b_head_landed,b_head_atmpted,b_head_acc,b_body_landed,b_body_atmpted,b_body_acc,b_leg_landed,b_leg_atmpted,b_leg_acc,b_dist_landed,b_dist_atmpted,b_dist_acc,b_clinch_landed,b_clinch_atmpted,b_clinch_acc,b_ground_landed,b_ground_atmpted,b_ground_acc,b_landed_head_per,b_landed_body_per,b_landed_leg_per,b_landed_dist_per,b_landed_clinch_per,b_landed_ground_per,b_nick_name,b_wins,b_losses,b_draws,b_height,b_weight,b_reach,b_stance,b_dob,b_splm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_avg_acc,b_td_def,b_sub_avg,winner,winner_id
b4ad3a06ee4d660c,UFC Fight Night: Lewis vs. Browne,2/19/2017,"Halifax, Nova Scotia, Canada",e59aabdfba9d6c45,middleweight,0,KO/TKO,2,141,3,Brad Jardine,Jack Marshman,045f25b3a4c08e81,1,6,46,13,11,51,22,0,0,,0,3,6,44,14,0,1,0,0,1,0,5,42,12,1,4,25,0,0,,100,0,0,83,16,0,The Hammer,23,10,0,182.88,83.91,185.42,Orthodox,12/19/1989,2.74,25,4.19,56,0,0,20,0,Thiago Santos,dea070ed4a2a8281,1,27,71,38,32,76,42,1,2,50,0,100,14,50,28,4,12,33,9,9,100,18,55,33,1,1,100,8,15,53,51,14,33,66,3,29,Marreta,22,11,0,187.96,92.99,193.04,Orthodox,1/7/1984,3.72,48,2.57,53,0.88,33,65,0.1,Thiago Santos,dea070ed4a2a8281
b4ad3a06ee4d660c,UFC Fight Night: Lewis vs. Browne,2/19/2017,"Halifax, Nova Scotia, Canada",c1d86f1e6d41cd03,middleweight,0,Submission,1,94,3,Keith Peterson,Gerald Meerschaert,6ac9bc2953c47345,0,3,6,50,5,9,56,0,0,,1,0,2,5,40,0,0,,1,1,100,3,6,50,0,0,,0,0,,66,0,33,100,0,0,GM3,37,21,0,185.42,83.91,195.58,Southpaw,12/18/1987,3.01,45,3.52,53,1.82,30,42,1.4,Ryan Janes,b59037262c8fe060,0,3,8,37,10,16,62,1,1,100,0,78,3,8,38,0,0,,0,0,,3,7,43,0,0,,0,1,0,100,0,0,100,0,0,,10,3,0,190.5,83.91,193.04,Orthodox,8/22/1981,7.69,48,5.53,59,0.35,100,58,0,Gerald Meerschaert,6ac9bc2953c47345
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",dfc8c5161ea0ccb5,welterweight,1,Decision - Majority,5,300,5,John McCarthy,Tyron Woodley,effd9de9937996f8,1,54,125,43,70,141,50,1,2,50,0,118,28,89,31,20,30,67,6,6,100,30,92,33,5,12,42,19,21,90,51,37,11,55,9,35,The Chosen One,19,7,1,175.26,77.11,187.96,Orthodox,4/7/1982,2.36,48,2.76,54,1.06,40,87,0.4,Stephen Thompson,4a28cb716c19157a,0,53,146,36,66,159,42,0,0,,0,19,30,115,26,17,24,71,6,7,86,52,144,36,1,2,50,0,0,,56,32,11,98,1,0,Wonderboy,17,9,1,182.88,77.11,190.5,Orthodox,2/11/1983,4.05,46,3,54,0.23,35,63,0,Tyron Woodley,effd9de9937996f8
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",7ac4b9823b1e139b,lightweight,0,Decision - Unanimous,3,300,3,Herb Dean,Lando Vannata,f9b200db02b488d9,0,76,141,53,79,144,55,1,1,100,0,7,36,89,40,15,24,62,25,28,89,67,127,53,9,14,64,0,0,,47,19,32,88,11,0,Groovy,12,8,2,175.26,70.31,180.34,Orthodox,3/14/1992,4.52,45,4.71,54,1.24,36,66,0.3,David Teymur,2747c60e42d9d75f,0,90,192,46,95,197,48,2,7,28,0,50,46,131,35,21,34,62,23,27,85,73,165,44,17,27,63,0,0,,51,23,25,81,18,0,,8,2,0,175.26,70.31,185.42,Southpaw,5/1/1989,4.69,43,3.53,55,0.94,33,77,0,David Teymur,2747c60e42d9d75f
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",e3ca9462ad0d7685,middleweight,0,Decision - Split,3,300,3,John McCarthy,Rashad Evans,ee779c43a8926d52,0,53,138,38,62,150,41,1,4,25,0,7,43,126,34,10,12,83,0,0,,45,126,36,8,12,67,0,0,,81,18,0,84,15,0,Suga,19,8,1,182.88,92.99,190.5,Orthodox,9/25/1979,2.14,37,2.42,63,2.98,44,73,0,Daniel Kelly,bdcbb976816fd256,0,74,193,38,92,215,43,0,8,0,0,10,64,179,36,4,8,50,6,6,100,58,169,34,16,24,67,0,0,,86,5,8,78,21,0,,13,4,0,182.88,83.91,177.8,Southpaw,10/31/1977,3.62,38,4.64,61,1.86,34,78,0.3,Daniel Kelly,bdcbb976816fd256
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",54f9e3e1fad7a589,women's strawweight,0,Submission,1,199,3,Herb Dean,Amanda Cooper,d4a31850a7457f1b,0,7,28,25,8,29,28,0,1,0,0,0,6,27,22,1,1,100,0,0,,7,27,26,0,0,,0,1,0,85,14,0,100,0,0,ABC,3,5,0,160.02,52.16,162.56,Switch,10/22/1991,3.55,44,3.2,51,1.53,38,28,1.8,Cynthia Calvillo,98215d037be5bcb7,0,13,26,50,15,29,52,1,1,100,3,107,3,15,20,6,7,86,4,4,100,13,26,50,0,0,,0,0,,23,46,30,100,0,0,,9,6,1,162.56,52.16,162.56,Orthodox,7/13/1987,4.41,38,4.12,64,1.8,44,77,0.8,Cynthia Calvillo,98215d037be5bcb7
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",c79b862be039d9f0,heavyweight,0,KO/TKO,3,104,3,Marc Goddard,Alistair Overeem,b4ad3a06ee4d660c,1,55,70,78,59,76,78,0,1,0,0,213,11,20,55,30,35,86,14,15,93,32,45,71,23,25,92,0,0,,20,54,25,58,41,0,The Demolition Man,47,19,0,193.04,120.2,203.2,Orthodox,5/17/1980,3.67,64,2.44,57,1.42,55,73,0.8,Mark Hunt,eef9b891edbd4604,0,21,51,41,27,59,46,0,0,,0,0,12,39,31,5,6,83,4,6,67,12,40,30,9,11,82,0,0,,57,23,19,57,42,0,Super Samoan,13,14,1,177.8,120.2,182.88,Orthodox,3/23/1974,2.81,43,2.9,51,0.51,55,64,0.2,Alistair Overeem,b4ad3a06ee4d660c
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",42ad1437a1280294,heavyweight,0,KO/TKO,3,226,3,Herb Dean,Marcin Tybura,c9cf753cfdf77fc2,0,50,66,75,144,174,83,1,2,50,0,173,41,57,72,9,9,100,0,0,,11,25,44,20,21,95,19,20,95,82,18,0,22,40,38,Tybur,27,11,0,190.5,112.94,198.12,Orthodox,11/9/1985,3.56,48,3.26,55,1.3,33,70,0.1,Luis Henrique,e5bda12faabfc850,0,14,25,56,59,78,76,3,11,27,1,504,7,17,41,5,5,100,2,3,67,1,8,12,13,17,76,0,0,,50,35,14,7,92,0,KLB,10,5,0,187.96,110.22,187.96,Orthodox,8/21/1993,1.81,43,2.22,47,3.09,36,50,1,Marcin Tybura,c9cf753cfdf77fc2
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",3b536afcc9098925,featherweight,0,KO/TKO,3,199,3,Chris Tognoni,Mirsad Bektic,cbd3e590a85b18c5,0,60,98,61,146,196,74,4,10,40,0,545,55,91,60,4,5,80,1,2,50,17,48,35,7,8,88,36,42,86,91,6,1,28,11,60,,13,4,0,172.72,65.77,177.8,Orthodox,2/16/1991,2.43,41,1.8,57,3.98,52,92,0.4,Darren Elkins,92a9aa9c93192871,1,28,59,47,72,109,66,0,1,0,1,82,14,45,31,10,10,100,4,4,100,6,36,17,10,11,91,12,12,100,50,35,14,21,35,42,The Damage,29,12,0,177.8,65.77,180.34,Orthodox,5/16/1984,3.4,38,3.34,51,2.87,34,56,1.1,Darren Elkins,92a9aa9c93192871
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",4804776154430aad,bantamweight,0,Submission,2,193,3,Marc Goddard,Iuri Alcantara,2f95a3c6d58b2aad,0,23,75,30,27,79,34,1,2,50,1,5,12,59,20,5,10,50,6,6,100,19,71,27,1,1,100,3,3,100,52,21,26,82,4,13,Marajo,35,10,0,175.26,61.23,180.34,Southpaw,8/4/1980,2.72,45,2.79,49,1.44,62,60,0.8,Luke Sanders,96428b9e9bd048ea,0,94,134,70,134,182,74,1,2,50,0,217,90,127,71,4,7,56,0,0,,15,47,32,4,6,67,75,81,93,95,4,0,15,4,79,Cool Hand,13,5,0,167.64,61.23,170.18,Southpaw,12/12/1985,6.61,52,4.37,50,0.71,30,72,0.2,Iuri Alcantara,2f95a3c6d58b2aad
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",08b65f5009c34997,heavyweight,0,Decision - Unanimous,3,300,3,Chris Tognoni,Mark Godbeer,ad56b3f00ca38dfd,0,92,167,55,100,176,56,0,0,,0,73,50,111,45,29,40,72,13,16,81,74,142,52,18,25,72,0,0,,54,31,14,80,19,0,The Hand Of,13,4,0,193.04,108.86,195.58,Orthodox,11/22/1983,3.97,53,3.3,54,0,0,28,0,Daniel Spitz,f86cb5f25d545e0e,0,51,136,37,74,160,46,1,2,50,0,63,33,113,28,13,16,81,5,7,71,43,123,35,8,13,62,0,0,,64,25,9,84,15,0,,6,3,0,200.66,111.13,208.28,Orthodox,7/31/1990,2.6,35,5.3,46,0.74,66,0,0,Mark Godbeer,ad56b3f00ca38dfd
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",6db4d7827082d5b9,light heavyweight,0,KO/TKO,1,250,3,Marc Goddard,Tyson Pedro,49e96ff8ab781589,1,23,35,65,34,46,74,0,0,,0,157,18,28,64,3,4,75,2,3,67,4,9,44,8,15,53,11,11,100,78,13,8,17,34,47,,10,5,0,190.5,92.99,200.66,Orthodox,9/17/1991,2.9,59,2.39,56,0.76,30,50,0.8,Paul Craig,eabf206b162b3b83,0,12,24,50,29,47,62,0,3,0,0,6,2,13,15,7,8,88,3,3,100,4,16,25,8,8,100,0,0,,16,58,25,33,66,0,Bearjew,17,10,1,190.5,92.99,193.04,Orthodox,11/27/1987,2.5,45,3.04,43,1.43,18,35,1.3,Tyson Pedro,49e96ff8ab781589
20e403a1acfef130,UFC 209: Woodley vs. Thompson 2,3/4/2017,"Las Vegas, Nevada, USA",2d4743a82fc55642,bantamweight,0,Decision - Split,3,300,3,Chris Tognoni,Albert Morales,544d7460b3e44393,0,56,132,42,79,172,46,1,3,33,0,282,34,103,33,2,2,100,20,27,74,47,122,39,3,4,75,6,6,100,60,3,35,83,5,10,The Warrior,7,4,1,175.26,61.23,182.88,Orthodox,5/25/1991,3.81,35,3.96,56,0.91,35,70,0.2,Andre Soukhamthath,d0e50a3d1b250708,0,46,116,39,73,148,49,0,1,0,0,138,25,81,31,14,25,56,7,10,70,34,103,33,2,3,67,10,10,100,54,30,15,73,4,21,The Asian Sensation,13,8,0,175.26,61.23,177.8,Orthodox,10/23/1988,2.77,44,4.31,49,1.25,53,58,0.2,Albert Morales,544d7460b3e44393
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",58450502a93454c8,middleweight,0,Overturned,1,232,5,John McCarthy,Vitor Belfort,0ee783aa00e468f0,0,10,28,35,10,28,36,0,0,,0,0,5,22,23,5,6,83,0,0,,10,28,36,0,0,,0,0,,50,50,0,100,0,0,The Phenom,26,14,0,182.88,83.91,187.96,Southpaw,4/1/1977,1.59,46,2.83,50,1.02,60,53,0.6,Kelvin Gastelum,8c0580d4fff106c1,2,26,49,53,26,49,53,0,0,,0,42,25,48,52,0,0,,1,1,100,13,31,42,0,0,,13,18,72,96,0,3,50,0,50,,21,11,0,175.26,83.91,180.34,Southpaw,10/24/1991,3.65,42,3.52,57,1.04,35,60,0.1,,
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",34524408fb4d6752,light heavyweight,0,KO/TKO,3,59,3,Mario Yamasaki,Mauricio Rua,140745cbbcb023ac,2,94,173,54,94,174,54,2,3,66,0,4,68,140,49,16,20,80,10,13,77,94,171,55,0,2,0,0,0,,72,17,10,100,0,0,Shogun,27,14,1,185.42,92.99,193.04,Orthodox,11/25/1981,3.57,50,2.79,54,2.01,48,49,0.7,Gian Villante,fcd448a2fe1a23cc,0,55,151,36,55,151,36,0,1,0,0,9,48,143,34,3,4,75,4,4,100,55,151,36,0,0,,0,0,,87,5,7,100,0,0,,17,14,0,190.5,104.33,193.04,Orthodox,8/18/1985,4.38,44,5.47,55,0.45,23,83,0,Mauricio Rua,140745cbbcb023ac
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",b47e4f0982938e5b,lightweight,0,KO/TKO,2,215,3,Osiris Maia,Edson Barboza,64a50dad704d1d49,1,30,82,36,31,83,37,0,0,,0,3,13,61,21,13,17,76,4,4,100,29,81,36,0,0,,1,1,100,43,43,13,96,0,3,Junior,24,14,0,180.34,70.31,190.5,Orthodox,1/21/1986,4.14,44,4.68,55,0.43,50,73,0.1,Beneil Dariush,08af939f41b5a57b,0,51,121,42,51,121,42,0,2,0,0,0,31,94,33,10,15,67,10,12,83,48,116,41,3,5,60,0,0,,60,19,19,94,5,0,,23,7,1,177.8,70.31,182.88,Southpaw,5/6/1989,3.78,49,2.62,57,2.11,38,82,0.8,Edson Barboza,64a50dad704d1d49
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",74d4e37b97866514,flyweight,0,Decision - Unanimous,3,300,3,Mario Yamasaki,Jussier Formiga,b102c26727306ab6,0,30,62,48,44,77,56,0,3,0,0,204,14,44,32,8,9,89,8,9,89,23,53,43,7,8,88,0,1,0,46,26,26,76,23,0,,23,8,0,165.1,56.7,170.18,Orthodox,4/14/1985,1.42,39,2.34,64,1.82,35,87,0.6,Ray Borg,a4de54ea806fb525,0,36,88,40,53,105,50,0,6,0,0,263,22,68,32,12,17,71,2,3,67,7,50,14,14,21,67,15,17,88,61,33,5,19,38,41,The Tazmexican Devil,13,5,0,162.56,61.23,160.02,Orthodox,8/4/1993,1.52,52,1.93,48,3.89,50,46,1,Ray Borg,a4de54ea806fb525
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",b03dd50785e761a0,women's bantamweight,0,Decision - Majority,3,300,3,Camila Albuquerque,Bethe Correia,673ea7dcc786b1b3,0,43,95,45,68,128,53,2,4,50,0,202,20,67,30,15,20,75,8,8,100,40,89,45,1,2,50,2,4,50,46,34,18,93,2,4,Pitbull,11,6,1,165.1,61.23,162.56,Orthodox,6/22/1983,4.37,43,4.93,56,0.39,18,85,0,Marion Reneau,c7d297714d9ab1a4,0,75,132,56,153,236,65,0,0,,0,240,58,111,52,11,12,92,6,9,67,35,89,39,8,9,89,32,34,94,77,14,8,46,10,42,The Belizean Bruiser,9,8,1,167.64,61.23,172.72,Orthodox,6/20/1977,3.2,41,3.52,59,0.62,63,50,0.8,,
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",24f156a78bd32026,welterweight,0,Submission,2,158,3,John McCarthy,Alex Oliveira,57b10fca4f9c9a7a,0,12,24,50,18,31,57,6,11,54,1,289,6,17,35,1,1,100,5,6,83,2,7,28,6,8,75,4,9,44,50,8,41,16,50,33,Cowboy,22,12,1,180.34,77.11,193.04,Orthodox,2/21/1988,2.99,51,2.55,46,2.35,38,63,0.6,Tim Means,4b47e71384a9522f,0,9,12,75,34,41,83,0,1,0,0,121,8,11,73,1,1,100,0,0,,0,2,0,5,5,100,4,5,80,88,11,0,0,55,44,The Dirty Bird,33,17,1,187.96,77.11,190.5,Orthodox,2/20/1984,5.04,49,3.65,60,1.14,40,64,0.2,Alex Oliveira,57b10fca4f9c9a7a
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",76602c3658d70273,lightweight,0,Submission,2,192,3,Mario Yamasaki,Francisco Trinaldo,a8283a4f415e1eb9,0,25,59,42,30,65,46,0,1,0,1,44,19,52,37,6,7,86,0,0,,15,47,32,5,6,83,5,6,83,76,24,0,60,20,20,Massaranduba,28,9,0,175.26,77.11,177.8,Southpaw,8/24/1978,3.13,45,2.67,60,0.98,42,60,0.5,Kevin Lee,ee9ebceabfd16fa7,0,15,43,34,23,52,44,1,8,12,1,156,9,36,25,6,7,86,0,0,,12,36,33,3,3,100,0,4,0,60,40,0,80,20,0,The Motown Phenom,18,8,0,175.26,77.11,195.58,Orthodox,9/4/1992,3.88,42,3.6,50,3.18,43,75,0.8,Kevin Lee,ee9ebceabfd16fa7
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",dc169cc01d675125,bantamweight,0,Decision - Unanimous,3,300,3,Camila Albuquerque,Rani Yahya,94527830000ab715,0,59,215,27,65,221,28,1,11,9,0,57,41,190,22,13,20,65,5,5,100,55,206,27,4,9,44,0,0,,69,22,8,93,6,0,,28,12,1,167.64,61.23,170.18,Orthodox,9/12/1984,1.71,38,2.08,50,2.73,30,29,1.8,Joe Soto,a4e85a58fbce64b2,0,54,113,47,98,176,56,1,1,100,2,284,49,106,46,4,6,67,1,1,100,36,93,39,3,4,75,15,16,94,90,7,1,66,5,27,One Bad Mofo,18,7,0,167.64,61.23,165.1,Orthodox,3/22/1987,3.36,41,5.37,67,0.85,21,70,1.9,Joe Soto,a4e85a58fbce64b2
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",f4f5049e789b7716,welterweight,0,Decision - Unanimous,3,300,3,Osiris Maia,Sergio Moraes,1bcaac2d99b90fce,0,39,93,41,39,93,42,0,0,,0,0,24,71,34,13,20,65,2,2,100,39,93,42,0,0,,0,0,,61,33,5,100,0,0,The Panther,14,6,1,182.88,77.11,182.88,Orthodox,7/23/1982,2.42,42,3.73,59,1.2,38,75,0.4,Davi Ramos,0052de90691d4a93,0,35,122,28,35,122,28,0,1,0,0,0,21,97,22,7,17,41,7,8,88,35,122,28,0,0,,0,0,,60,20,20,100,0,0,Tasmanian Devil,10,4,0,167.64,70.31,177.8,Orthodox,11/5/1986,2.64,37,3.44,56,1.95,40,83,0.6,Sergio Moraes,1bcaac2d99b90fce
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",12740c6b17779fe9,lightweight,0,Submission,1,102,3,John McCarthy,Michel Prazeres,e51fcd9cd84c0b93,0,24,34,70,34,45,76,2,3,66,1,71,24,34,71,0,0,,0,0,,4,7,56,12,19,63,8,8,100,100,0,0,16,50,33,Tractor,26,4,0,167.64,77.11,170.18,Orthodox,7/25/1981,2.38,47,2.51,57,3.94,36,47,0.6,Joshua Burkman,6da99156486ed6c2,0,1,1,100,1,1,100,0,1,0,0,0,0,0,,0,0,,1,1,100,1,1,100,0,0,,0,0,,0,0,100,100,0,0,The People's Warrior,28,16,0,177.8,77.11,182.88,Orthodox,4/10/1980,2.69,43,3.13,51,2.53,36,72,0.3,Michel Prazeres,e51fcd9cd84c0b93
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",ebb94e00d6431e7a,featherweight,0,Decision - Unanimous,3,300,3,Camila Albuquerque,Rony Jason,b71ce838b01f2cad,1,18,36,50,95,116,82,0,1,0,0,233,14,30,47,3,5,60,1,1,100,11,26,42,0,0,,7,10,70,77,16,5,61,0,38,,14,7,0,170.18,65.77,185.42,Orthodox,3/21/1984,2.04,44,3.14,53,0.59,30,36,0.8,Jeremy Kennedy,68f6e96c5fa6e044,0,46,74,62,105,143,73,8,9,88,0,398,44,71,62,1,2,50,1,1,100,13,35,37,2,4,50,31,35,89,95,2,2,28,4,67,JBC,11,1,0,180.34,65.77,180.34,Orthodox,9/16/1992,2.22,46,2.58,47,5.73,52,66,0,Jeremy Kennedy,68f6e96c5fa6e044
47b7e4e60813b7b2,UFC Fight Night: Belfort vs. Gastelum,3/11/2017,"Fortaleza, Ceara, Brazil",0ace7e71f5d66bc9,middleweight,0,KO/TKO,1,77,3,Osiris Maia,Garreth McLellan,f215cfbd4ba3c270,0,6,14,42,6,14,43,0,1,0,0,0,2,10,20,4,4,100,0,0,,5,11,45,1,3,33,0,0,,33,66,0,83,16,0,Soldier Boy,13,6,0,185.42,83.91,182.88,Southpaw,9/1/1982,3.56,54,2.94,45,1.15,22,34,0.9,Paulo Costa,2e5c2aa8e4ab9d82,1,22,32,68,23,33,70,0,0,,0,6,18,28,64,3,3,100,1,1,100,16,26,62,0,0,,6,6,100,81,13,4,72,0,27,The Eraser,16,4,0,185.42,92.99,182.88,Orthodox,4/21/1991,6.15,59,5.96,49,0.3,42,77,0,Paulo Costa,2e5c2aa8e4ab9d82
c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,3/18/2017,"London, England, United Kingdom",00be3852000f8fe9,light heavyweight,0,KO/TKO,1,185,3,Leon Roberts,Jimi Manuwa,1e1dbd1cc5a7469e,1,6,13,46,6,13,46,0,0,,0,1,5,11,45,0,1,0,1,1,100,6,13,46,0,0,,0,0,,83,0,16,100,0,0,Poster Boy,17,6,0,185.42,92.99,200.66,Orthodox,2/18/1980,3.43,54,3.97,49,0.53,18,70,0.4,Corey Anderson,5e4eec08896c9423,0,6,27,22,6,27,22,0,3,0,0,0,4,24,17,0,1,0,2,2,100,5,26,19,1,1,100,0,0,,66,0,33,83,16,0,Overtime,14,5,0,190.5,92.99,200.66,Orthodox,9/22/1989,4.43,46,2.22,59,4.89,50,83,0,Jimi Manuwa,1e1dbd1cc5a7469e
c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,3/18/2017,"London, England, United Kingdom",7e6f91cbf8e93210,welterweight,0,Submission,2,46,3,Marc Goddard,Gunnar Nelson,fd55393021a8c255,0,8,18,44,17,28,61,1,2,50,1,183,7,16,44,1,2,50,0,0,,3,13,23,1,1,100,4,4,100,87,12,0,37,12,50,Gunni,19,6,1,180.34,77.11,182.88,Switch,7/28/1988,1.77,61,3.06,48,2,52,68,1,Alan Jouban,cf65d56b0755ed3b,0,17,33,51,17,33,52,0,0,,0,0,6,17,35,2,7,28,9,9,100,17,33,52,0,0,,0,0,,35,11,52,100,0,0,Brahma,17,7,0,182.88,77.11,185.42,Southpaw,11/25/1981,5.67,50,3.77,60,0.51,44,58,0.3,Gunnar Nelson,fd55393021a8c255
c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,3/18/2017,"London, England, United Kingdom",1e5c66d12761d4fe,catch weight,0,KO/TKO,3,230,3,Grant Waterman,Brad Pickett,c945adc22c2bfe8f,0,51,113,45,65,132,49,2,4,50,0,212,42,93,45,4,7,56,5,13,38,38,100,38,1,1,100,12,12,100,82,7,9,74,1,23,One Punch,25,14,0,167.64,61.23,172.72,Orthodox,9/24/1978,3.02,31,4.63,55,2.47,44,58,0.4,Marlon Vera,7c7332319c14094c,1,67,143,46,72,149,48,0,0,,0,4,39,96,41,9,24,38,19,23,83,59,131,45,5,8,62,3,4,75,58,13,28,88,7,4,Chito,23,12,1,172.72,61.23,177.8,Switch,12/2/1992,4.18,47,5.34,50,0.47,39,71,0.8,Marlon Vera,7c7332319c14094c
c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,3/18/2017,"London, England, United Kingdom",55f727e00553035d,lightweight,0,Decision - Unanimous,3,300,3,Marc Goddard,Joe Duffy,654ae722109a0d31,0,51,161,31,61,172,35,0,0,,0,260,39,143,27,9,14,64,3,4,75,43,152,28,1,1,100,7,8,88,76,17,5,84,1,13,Irish,16,5,0,177.8,70.31,185.42,Orthodox,2/18/1988,2.68,34,3.78,54,0.96,66,64,0.7,Reza Madadi,e25bcbcdaf6537a1,0,28,63,44,34,71,48,2,12,16,0,54,20,50,40,7,9,78,1,4,25,22,56,39,5,6,83,1,1,100,71,25,3,78,17,3,Mad Dog,14,6,0,180.34,70.31,185.42,Orthodox,6/20/1978,2.51,46,3.31,66,3.17,33,89,0.5,Joe Duffy,654ae722109a0d31
c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,3/18/2017,"London, England, United Kingdom",7ec86f2af631344f,featherweight,0,Decision - Split,3,300,3,Neil Hall,Arnold Allen,040a74bb0a465c54,0,32,74,43,75,118,64,3,6,50,1,335,27,64,42,5,8,62,0,2,0,16,48,33,2,7,28,14,19,74,84,15,0,50,6,43,Almighty,20,4,0,172.72,65.77,177.8,Southpaw,1/22/1994,3.47,42,3.04,60,0.86,47,71,0.3,Makwan Amirkhani,87a1dc546b1c5caf,0,17,46,36,32,65,49,4,12,33,3,335,15,41,37,2,5,40,0,0,,13,41,32,0,1,0,4,4,100,88,11,0,76,0,23,Mr. Finland,17,9,0,177.8,65.77,182.88,Southpaw,11/8/1988,1.33,44,2.98,46,3.96,43,35,1.1,Arnold Allen,040a74bb0a465c54
c0231720fe516994,UFC Fight Night: Manuwa vs. Anderson,3/18/2017,"London, England, United Kingdom",f99ee57f75b20b69,heavyweight,0,Decision - Split,3,300,3,Marc Goddard,Daniel Omielanczuk,470fedbc8563ac47,0,54,93,58,94,136,69,0,2,0,0,35,25,61,41,19,21,90,10,11,91,35,71,49,19,22,86,0,0,,46,35,18,64,35,0,,19,8,1,182.88,112.04,187.96,Southpaw,8/31/1982,3.09,57,3.29,47,0.56,26,68,0.1,Timothy Johnson,cc900af167fbedfd,0,52,104,50,102,168,61,1,5,20,0,522,29,73,40,4,6,67,19,25,76,21,62,34,26,35,74,5,7,71,55,7,36,40,50,9,,12,4,0,190.5,120.2,195.58,Southpaw,3/13/1985,3.43,45,3.08,44,1.09,24,69,0,Timothy Johnson,cc900af167fbedfd
